store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,custom_design,size,website,_media_image,_media_lable,_media_position,_media_is_disabled,color
admin,base,clothes,simple,,new-green-medium,0,new-green-medium,,,/a/o/ao-thun-polo-nam-w-it-for-xam-1493783898-9510425-6db7466522b451311768eabb83569e14-zoom_850x850.jpg,/a/o/ao-thun-polo-nam-w-it-for-xam-1493783898-9510425-6db7466522b451311768eabb83569e14-zoom_850x850.jpg,/a/o/ao-thun-polo-nam-w-it-for-xam-1493783898-9510425-6db7466522b451311768eabb83569e14-zoom_850x850.jpg,new-green-medium,new-green-medium.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,210000,,5,,Enabled,No,Not Visible Individually,None,new product,new,,,,,10/20/2017 0:00,11/9/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,new-green-medium,0,simple,,,,medium,,,,,,green
admin,base,clothes,simple,,new-blue-medium,0,new-blue-medium,,,,,,new-blue-medium,new-blue-medium.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,220000,,5,,Enabled,No,Not Visible Individually,None,new product,new,,,,,10/20/2017 0:00,11/9/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,new-blue-medium,0,simple,,,,medium,,,,,,blue
admin,,,,,new-blue-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/a/o/ao-thun-polo-nam-w-it-for-xanh-da-1493783942-5220425-1a43e41f9af7bb2f2c7cdd17849273b1-zoom_850x850.jpg,,1,0,
admin,base,clothes,simple,,new-red-medium,0,new-red-medium,,,/1/-/1--trang.u4064.d20161206.t155747.147810_1_2.jpg,/1/-/1--trang.u4064.d20161206.t155747.147810_1_2.jpg,/1/-/1--trang.u4064.d20161206.t155747.147810_1_2.jpg,new-red-medium,new-red-medium.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,210000,,5,,Enabled,No,Not Visible Individually,None,new product,new,,,,,10/20/2017 0:00,11/9/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,new-red-medium,0,simple,,,,medium,,,,,,red
admin,base,clothes,simple,,new-blue-large,0,new-blue-large,,,/5/-/5--xanh-duong.u4064.d20161206.t220233.898754_2.jpg,/5/-/5--xanh-duong.u4064.d20161206.t220233.898754_2.jpg,/5/-/5--xanh-duong.u4064.d20161206.t220233.898754_2.jpg,new-blue-large,new-blue-large.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,230000,,5,,Enabled,No,Not Visible Individually,None,new product,new,,,,,10/20/2017 0:00,11/9/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,new-blue-large,0,simple,,,,large,,,,,,blue
admin,base,clothes,simple,,new-green-large,0,new-green-large,,,/4/-/4--vang.u4064.d20161206.t165415.103916_2.jpg,/4/-/4--vang.u4064.d20161206.t165415.103916_2.jpg,/4/-/4--vang.u4064.d20161206.t165415.103916_2.jpg,new-green-large,new-green-large.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,220000,,5,,Enabled,No,Not Visible Individually,None,new product,new,,,,,10/20/2017 0:00,11/9/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,new-green-large,0,simple,,,,large,,,,,,green
admin,base,clothes,simple,,new-red-large,0,new-red-large,,,,,,new-red-large,new-red-large.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,220000,,5,,Enabled,No,Not Visible Individually,None,new product,new,,,,,10/20/2017 0:00,11/9/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,new-red-large,0,simple,,,,large,,,,,,red
admin,,,,,new-red-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/1/-/1--trang.u4064.d20161206.t155747.147810_1_1.jpg,,1,0,
admin,base,T-shirt,configurable,"25,27",t2,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh ,,,/f/2/f2-pom-t-152-xanh_252_000_.1_1_2.jpg,/f/2/f2-pom-t-152-xanh_252_000_.2_1_5.jpg,/f/2/f2-pom-t-152-xanh_252_000_.3_1_5.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,200000,,,,Enabled,,"Catalog, Search",None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh ,0,configurable,,,,,,,,,,
admin,,,,,t2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/f/2/f2-pom-t-152-xanh_252_000__1.jpg,,4,0,
admin,base,T-shirt,simple,,t2-small,0,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -,,,/f/2/f2-pom-t-152-xanh_252_000_.1_1_4.jpg,/f/2/f2-pom-t-152-xanh_252_000_.1_1_4.jpg,/f/2/f2-pom-t-152-xanh_252_000_.1_1_4.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-78.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,200000,,100,,Enabled,No,Not Visible Individually,None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -,0,simple,,,,small,,,,,,
admin,base,T-shirt,simple,,t2-medium,0,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -medium,,,/f/2/f2-pom-t-152-xanh_252_000_.2_1_4.jpg,/f/2/f2-pom-t-152-xanh_252_000_.2_1_4.jpg,/f/2/f2-pom-t-152-xanh_252_000_.2_1_4.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-medium,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-medium.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,200000,,100,,Enabled,No,Not Visible Individually,None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -medium,0,simple,,,,medium,,,,,,
admin,base,T-shirt,simple,,t2-large,0,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -large,,,/f/2/f2-pom-t-152-xanh_252_000_.3_1_4.jpg,/f/2/f2-pom-t-152-xanh_252_000_.3_1_4.jpg,/f/2/f2-pom-t-152-xanh_252_000_.3_1_4.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-large,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-large.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,210000,,100,,Enabled,No,Not Visible Individually,None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -large,0,simple,,,,large,,,,,,
admin,base,T-shirt,configurable,"25,27",t3,1,Áo Polo Nam F2 Fashion F2-POM-T-175 - Trắng Xanh ,,,/f/2/f2-pom-175_241_000__3_2.jpg,/f/2/f2-pom-175_241_000__3_2.jpg,/f/2/f2-pom-175_241_000__3_2.jpg,ao-polo-nam-f2-fashion-f2-pom-t-175-trang-xanh-p194379,ao-polo-nam-f2-fashion-f2-pom-t-175-trang-xanh-p194379.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,200000,,,,Enabled,,"Catalog, Search",None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,0,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-175 - Trắng Xanh ,0,configurable,,,,,,,,,,
admin,,,,,t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/f/2/f2-pom-175_241_000__3.jpg,,1,0,
admin,,,,,t3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/f/2/f2-pom-175-_242__3_1.jpg,,4,0,
admin,base,T-shirt,simple,,t3-small,0,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -,,,/f/2/f2-pom-175-_242__3_2.jpg,/f/2/f2-pom-175-_242__3_2.jpg,/f/2/f2-pom-175-_242__3_2.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-79.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,200000,,100,,Enabled,No,Not Visible Individually,None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,10,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -,0,simple,,,,small,,,,,,
admin,,,,,t3-small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/f/2/f2-pom-175-_242__3.jpg,,1,0,
admin,base,T-shirt,simple,,t3-medium,0,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -medium,,,/f/2/f2-pom-175-_243__3.jpg,/f/2/f2-pom-175-_243__3.jpg,/f/2/f2-pom-175-_243__3.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-medium,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-medium-69.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,200000,,100,,Enabled,No,Not Visible Individually,None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-152-BLU - Xanh -medium,0,simple,,,,medium,,,,,,
admin,base,T-shirt,simple,,t3-large,0,Áo Polo Nam F2 Fashion F2-POM-T-175 - Trắng Xanh ,,,/f/2/f2-pom-175_241_000__3_3.jpg,/f/2/f2-pom-175_241_000__3_3.jpg,/f/2/f2-pom-175_241_000__3_3.jpg,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-large,ao-polo-nam-f2-fashion-f2-pom-t-152-blu-xanh-large-70.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,210000,,100,,Enabled,No,Not Visible Individually,None,abc,abc,,,,,10/8/2017 0:00,10/29/2017 0:00,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Áo Polo Nam F2 Fashion F2-POM-T-175 - Trắng Xanh ,0,simple,,,,large,,,,,,
admin,,,,,t3-large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/f/2/f2-pom-175_241_000__3_1.jpg,,1,0,
admin,base,Default,simple,6,vh1,0,Những cánh cửa sổ đều mở,,,/n/x/nxbtre_full_11212017_092104.u5426.d20170712.t104443.599851_2.jpg,/n/x/nxbtre_full_11212017_092104.u5426.d20170712.t104443.599851_2.jpg,/n/x/nxbtre_full_11212017_092104.u5426.d20170712.t104443.599851_2.jpg,nh-ng-canh-c-a-s-d-u-m,nh-ng-canh-c-a-s-d-u-m.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,50000,45000,100,,Enabled,No,"Catalog, Search",None,<p>T&aacute;c giả: Tiểu Quỳ</p>,<p>T&aacute;c giả: Tiểu Quỳ</p>,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,1000,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Những cánh cửa sổ đều mở,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn1,0,Art Life.,,,/a/b/artlife.jpg,/a/b/artlife.jpg,/a/b/artlife.jpg,art-life,art-life.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,119000,95000,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Art Life.,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn2,0,Cánh Đồng Bất Tận (Tái Bản 2017),,,/a/b/canhdong.jpg,/a/b/canhdong.jpg,/a/b/canhdong.jpg,canh-dong-bat-tan,canh-dong-bat-tan.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,70000,50000,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Cánh Đồng Bất Tận (Tái Bản 2017),0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn3,0,Gió Lẻ Và 9 Câu Chuyện Khác (Tái Bản 2017),,,/a/b/giole.jpg,/a/b/giole.jpg,/a/b/giole.jpg,gio-le-va-9-cau-chuyen,gio-le-va-9-cau-chuyen.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,58000,42000,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Gió Lẻ Và 9 Câu Chuyện Khác (Tái Bản 2017),0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn4,0,Happy Story In Viet Nam,,,/a/b/happppy.jpg,/a/b/happppy.jpg,/a/b/happppy.jpg,happy-story-in-vn,happy-story-in-vn.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,369000,295000,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Happy Story In Viet Nam,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn5,0,Nỗi Buồn Đàn Ông,,,/a/b/noibuon.jpg,/a/b/noibuon.jpg,/a/b/noibuon.jpg,noi-buon-dan-ong,noi-buon-dan-ong.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,60000,43000,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nỗi Buồn Đàn Ông,0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn6,0,Nợ Nhau Lời Tạm Biệt - Tặng Kèm Chữ Ký Tác Giả + Bookmark (Số Lượng Có Hạn),,,/a/b/nonhau.jpg,/a/b/nonhau.jpg,/a/b/nonhau.jpg,no-nhau-loi-tam-biet,no-nhau-loi-tam-biet.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,71000,,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,Nợ Nhau Lời Tạm Biệt - Tặng Kèm Chữ Ký Tác Giả + Bookmark (Số Lượng Có Hạn),0,simple,,,,,,,,,,
admin,base,Default,simple,"6,33",tn7,0,"Tạm Biệt, Em Ổn! (Tb 2017)",,,/a/b/tambietemon.jpg,/a/b/tambietemon.jpg,/a/b/tambietemon.jpg,tam-biet-em-on,tam-biet-em-on.html,No layout updates,Product Info Column,,,,Việt Nam,Use config,Use config,No,86000,67000,100,,Enabled,No,"Catalog, Search",None,a,c,,,9/29/2017 0:00,,9/29/2017 0:00,5/10/2017 0:00,,,50,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,0,1,"Tạm Biệt, Em Ổn! (Tb 2017)",0,simple,,,,,,,,,,
